"actor_grad","actor_loss","altered_track","batch","batch_seconds","cost","critic_grad","critic_loss","explained_variance","goal_combined","goal_diff_rmse","goal_velocity_diff_rmse","joint_clip","penetration","penetration_depth","penetration_loss","pos_p95","pos_rmse","ppo_clip_rate","saturation","smooth","torque_util","validation_altered_track","validation_cost","validation_explained_variance","validation_goal_combined","validation_goal_diff_rmse","validation_goal_velocity_diff_rmse","validation_joint_clip","validation_penetration","validation_penetration_depth","validation_pos_p95","validation_pos_rmse","validation_saturation","validation_smooth","validation_torque_util","validation_vel_p95","validation_vel_rmse","validation_weighted_goal","validation_weighted_penetration","validation_weighted_pos","validation_weighted_sat","validation_weighted_smooth","validation_weighted_torque","validation_weighted_vel","vel_p95","vel_rmse","weighted_goal","weighted_penetration","weighted_pos","weighted_sat","weighted_smooth","weighted_torque","weighted_vel"
"108.197560882568","-0.426777352346107","0.519658803939819","929","48.7105293273926","1.25088751316071","1932.86912841797","115.744474220276","0.968888223171234","4.62210321426392","0.121554084122181","0.446869134902954","0.077402837574482","0.603788256645203","0.0178962387144566","0","1.3725483417511","0.717586100101471","0.207574543679948","0.297469973564148","1.52521145343781","0.463695496320724",,,,,,,,,,,,,,,,,,,,,,,,"2.4250819683075","1.14550030231476","0","0","0.6536545753479","0.270658165216446","0","0","0.326574802398682"
"112.556212043762","-0.768554515205324","0.518887519836426","930","50.5167274475098","1.25133728981018","1816.23115539551","119.216735076904","0.966414511203766","4.56467533111572","0.120730005204678","0.445718318223953","0.0757685750722885","0.601946651935577","0.0179177243262529","0","1.39896261692047","0.717533469200134","0.208239910985867","0.296903401613235","1.51829600334167","0.462973535060883","0.0823802873492241","0.220788732171059","0.944411396980286","0.137476652860641","0.0215676929801702","0.0601336658000946","0.049286562949419","0.493047595024109","0.00627097254619002","0.286666929721832","0.144708290696144","0.113274298608303","0.668046772480011","0.262693792581558","1.18452823162079","0.605150818824768","0","0","0.0265819691121578","0.103064566850662","0","0","0.0911421924829483","2.42678999900818","1.14735960960388","0","0","0.653558850288391","0.270142674446106","0","0","0.327635824680328"
"104.301399993896","0.242398202978075","0.523337364196777","931","47.9902229309082","1.26105237007141","2199.86749267578","114.044037437439","0.970182120800018","4.6750922203064","0.122180424630642","0.451102823019028","0.0760790705680847","0.601441383361816","0.0177621841430664","0","1.37947928905487","0.721755146980286","0.211475409600098","0.297604471445084","1.51193392276764","0.463750064373016",,,,,,,,,,,,,,,,,,,,,,,,"2.42778348922729","1.14974546432495","0","0","0.661271989345551","0.27078053355217","0","0","0.328999817371368"
"122.817348670959","-2.37489001750946","0.513949453830719","932","48.4084815979004","1.23024809360504","1479.04178314209","105.10814666748","0.967131018638611","4.58753871917725","0.121100500226021","0.445151656866074","0.075598269701004","0.598291516304016","0.0175181273370981","0","1.36302697658539","0.709234893321991","0.197935191192664","0.296696662902832","1.49180912971497","0.462957233190536",,,,,,,,,,,,,,,,,,,,,,,,"2.41653752326965","1.13703310489655","0","0","0.638528883457184","0.269954562187195","0","0","0.321764767169952"
"115.899403190613","-0.838359547406435","0.519810199737549","933","47.8214721679688","1.26722359657288","2354.23636932373","118.954306602478","0.971883893013","4.56377649307251","0.120626740157604","0.447906374931335","0.0756725743412971","0.607918918132782","0.0178540386259556","0","1.37447333335876","0.723560929298401","0.211716238874942","0.296953588724136","1.57854449748993","0.46302729845047",,,,,,,,,,,,,,,,,,,,,,,,"2.44400835037231","1.15575873851776","0","0","0.664584994316101","0.270188301801682","0","0","0.332450240850449"
"117.170066070557","-0.899307904392481","0.520097672939301","934","48.2992973327637","1.24809515476227","1950.79992675781","114.246128845215","0.966862738132477","4.57517194747925","0.120908752083778","0.445249915122986","0.0757908374071121","0.599229335784912","0.0175637137144804","0","1.3781909942627","0.713893055915833","0.205767405538063","0.297243177890778","1.54792284965515","0.463510006666183",,,,,,,,,,,,,,,,,,,,,,,,"2.43397808074951","1.15271139144897","0","0","0.646943926811218","0.270451813936234","0","0","0.330699414014816"
"109.455784606934","-1.94942528307438","0.513184547424316","935","47.4904937744141","1.23058784008026","1689.4159072876","112.356065368652","0.964423656463623","4.55619239807129","0.120563708245754","0.446626156568527","0.0756185352802277","0.599818408489227","0.0175034422427416","0","1.36607348918915","0.705540776252747","0.200202265313419","0.296712011098862","1.5423127412796","0.462657481431961",,,,,,,,,,,,,,,,,,,,,,,,"2.42375946044922","1.14926481246948","0","0","0.631894469261169","0.269968509674072","0","0","0.328724771738052"
"106.009049034119","-0.358309888001531","0.511904716491699","936","47.8665542602539","1.22762930393219","1553.42615661621","99.5683876037598","0.968681871891022","4.56703233718872","0.120741792023182","0.446308046579361","0.0748480632901192","0.597645282745361","0.0174261331558228","0","1.34986209869385","0.705003082752228","0.209176797723921","0.296568125486374","1.53302049636841","0.462650835514069",,,,,,,,,,,,,,,,,,,,,,,,"2.42640781402588","1.14600014686584","0","0","0.630931735038757","0.269837588071823","0","0","0.326859891414642"
"111.404276657104","0.0562029807362705","0.517918109893799","937","47.784351348877","1.25121462345123","1679.45042572021","111.309017944336","0.969728112220764","4.61661863327026","0.121436715126038","0.447714745998383","0.0755691379308701","0.593985080718994","0.0174684580415487","0","1.38711380958557","0.717657089233398","0.203084379470965","0.297362446784973","1.56600940227509","0.463476926088333",,,,,,,,,,,,,,,,,,,,,,,,"2.41892075538635","1.14601850509644","0","0","0.653784036636353","0.270560294389725","0","0","0.3268703520298"
"105.290439796448","-0.400846169260331","0.518321514129639","938","48.1467323303223","1.25897395610809","1756.25802154541","112.741180229187","0.970042943954468","4.58441209793091","0.121036343276501","0.445562243461609","0.0755257904529572","0.599784195423126","0.0177247207611799","0","1.37088871002197","0.718722820281982","0.217022752192861","0.297853082418442","1.5648809671402","0.463845372200012",,,,,,,,,,,,,,,,,,,,,,,,"2.43321704864502","1.15539348125458","0","0","0.655727088451385","0.271006762981415","0","0","0.332240134477615"
"113.80769443512","-0.0608365892854636","0.524611175060272","939","48.2929649353027","1.26513457298279","1714.58302307129","122.771800041199","0.966680645942688","4.7530198097229","0.123227901756763","0.454028517007828","0.0761742442846298","0.595693171024323","0.0177218951284885","0","1.37603855133057","0.723032355308533","0.221627696335781","0.298547059297562","1.54675710201263","0.464573591947556",,,,,,,,,,,,,,,,,,,,,,,,"2.42736124992371","1.15128600597382","0","0","0.663614451885223","0.271638184785843","0","0","0.329882055521011"
"112.561549377441","0.61498154764995","0.519325196743011","940","51.006778717041","1.25027239322662","2071.03737182617","131.829136276245","0.958616554737091","4.71580982208252","0.12281596660614","0.450493097305298","0.0761776119470596","0.598708748817444","0.0176648125052452","0","1.37304472923279","0.713991761207581","0.218234414918697","0.297851651906967","1.54450964927673","0.463784635066986","0.0828559398651123","0.221826523542404","0.940020680427551","0.139550730586052","0.0217474084347486","0.0600109212100506","0.0482443869113922","0.490149796009064","0.00630933558568358","0.288896948099136","0.145093038678169","0.113528698682785","0.682439386844635","0.262924134731293","1.1874098777771","0.607353746891022","0","0","0.0267235059291124","0.103296034038067","0","0","0.0918069705367088","2.43671774864197","1.15522646903992","0","0","0.647122859954834","0.27100545167923","0","0","0.33214408159256"
"106.939443397522","1.19838140234351","0.514855921268463","941","47.7173805236816","1.23971438407898","1968.78898468018","112.090295982361","0.964812576770782","4.5798978805542","0.120949916541576","0.446001261472702","0.0748972445726395","0.59577876329422","0.0173996612429619","0","1.35519981384277","0.711198091506958","0.227349159066216","0.29675430059433","1.51686465740204","0.463053971529007",,,,,,,,,,,,,,,,,,,,,,,,"2.43047380447388","1.14736473560333","0","0","0.64206874370575","0.270006984472275","0","0","0.327638685703278"
"115.243474578857","-2.25533705353737","0.516482412815094","942","48.4240036010742","1.23058426380157","1467.22294921875","108.550146865845","0.961829781532288","4.65156507492065","0.121950052678585","0.448065340518951","0.0755604058504105","0.597714781761169","0.0175361651927233","0","1.36034774780273","0.705896556377411","0.201133605146606","0.297262191772461","1.49803781509399","0.463607668876648",,,,,,,,,,,,,,,,,,,,,,,,"2.41707801818848","1.14726769924164","0","0","0.632531881332397","0.270469099283218","0","0","0.327583342790604"
"99.522940826416","1.08318495750427","0.515336036682129","943","47.8533668518066","1.23942279815674","1545.95034332275","103.030407905579","0.972587168216705","4.63094091415405","0.121658004820347","0.447596967220306","0.0758687034249306","0.599030911922455","0.0174348168075085","0","1.35736095905304","0.711984276771545","0.228902948767063","0.296672403812408","1.52055644989014","0.462611377239227",,,,,,,,,,,,,,,,,,,,,,,,"2.42182779312134","1.14449405670166","0","0","0.643489062786102","0.269932508468628","0","0","0.326001316308975"
"101.75404882431","-0.958229747414589","0.517869412899017","944","48.4739875793457","1.23450231552124","2101.41871643066","118.817968940735","0.966025352478027","4.73207902908325","0.123133860528469","0.448641568422318","0.0764185562729836","0.598047912120819","0.0173486936837435","0","1.35622322559357","0.710101783275604","0.215404956514249","0.297867000102997","1.48978912830353","0.463780224323273",,,,,,,,,,,,,,,,,,,,,,,,"2.40947246551514","1.1399050951004","0","0","0.640090703964233","0.271019399166107","0","0","0.323392271995544"
"98.9967807769775","1.48955476731062","0.521338820457458","945","47.7439842224121","1.25564193725586","1981.65144500732","121.120191955566","0.967299103736877","4.69079685211182","0.122480355203152","0.449529647827148","0.0762540176510811","0.593438744544983","0.0173224154859781","0","1.37445902824402","0.717360258102417","0.226665781837073","0.297767043113708","1.54562938213348","0.463873386383057",,,,,,,,,,,,,,,,,,,,,,,,"2.429927110672","1.1540539264679","0","0","0.653243362903595","0.270928472280502","0","0","0.331470191478729"
"106.966400146484","0.38563424134627","0.515646040439606","946","48.1460914611816","1.23724234104156","1975.52169189453","122.18778629303","0.963150143623352","4.70801734924316","0.122740313410759","0.449482083320618","0.0755975618958473","0.596262454986572","0.017511922866106","0","1.36570525169373","0.710031688213348","0.227853031255654","0.297744542360306","1.55241358280182","0.463627070188522",,,,,,,,,,,,,,,,,,,,,,,,"2.41383647918701","1.14514088630676","0","0","0.639964461326599","0.270907998085022","0","0","0.326369881629944"
"98.233821105957","1.40032607764006","0.515866458415985","947","47.6192817687988","1.23349344730377","1444.65886383057","100.035217475891","0.968411803245544","4.73473644256592","0.123113520443439","0.450127720832825","0.076232798397541","0.59354293346405","0.0174864698201418","0","1.36231160163879","0.708036720752716","0.235402127409179","0.297327995300293","1.53686654567719","0.463345140218735",,,,,,,,,,,,,,,,,,,,,,,,"2.42334961891174","1.14552915096283","0","0","0.636373281478882","0.270528972148895","0","0","0.326591223478317"
"101.835845375061","-0.920702341943979","0.516180753707886","948","48.1966705322266","1.24662756919861","1901.18286437988","105.750793647766","0.970186293125153","4.5748119354248","0.120948269963264","0.444143652915955","0.0753157064318657","0.601074874401093","0.0177304688841105","0","1.36894845962524","0.713179588317871","0.211920645044302","0.296848714351654","1.56661140918732","0.462972581386566",,,,,,,,,,,,,,,,,,,,,,,,"2.43619346618652","1.15303170681","0","0","0.645651400089264","0.270092904567719","0","0","0.330883264541626"
"104.399684715271","1.49474940299988","0.514996945858002","949","47.7356262207031","1.23825263977051","1524.829347229","110.316955566406","0.964969992637634","4.64734363555908","0.121831700205803","0.449409037828445","0.07597666233778","0.597009181976318","0.0174538791179657","0","1.36154413223267","0.70764821767807","0.232796977940598","0.298173487186432","1.57080161571503","0.464449524879456",,,,,,,,,,,,,,,,,,,,,,,,"2.43722677230835","1.15372157096863","0","0","0.635675013065338","0.271298259496689","0","0","0.331279277801514"
