cost,pos_rmse,pos_p95,vel_rmse,vel_p95,goal_diff_rmse,goal_velocity_diff_rmse,goal_combined,smooth,saturation,torque_util,penetration_depth,joint_clip,penetration,altered_track,explained_variance,weighted_pos,weighted_vel,weighted_goal,weighted_smooth,weighted_sat,weighted_torque,weighted_penetration,actor_loss,critic_loss,actor_grad,critic_grad,batch,batch_seconds
1.788258671760559,0.4426248073577881,1.0202202796936035,1.1744656562805176,2.445756673812866,0.029770975932478905,0.12215860933065414,2.527144193649292,539.773193359375,0.48740753531455994,0.6597937345504761,0.004116286523640156,0.059132132679224014,0.5573248267173767,0.2870471775531769,0.9833007454872131,0.05950344726443291,0.013314837589859962,0.1938319057226181,0.9875935912132263,0.0,0.5163619518280029,0.017653055489063263,-3.5804725870490075,20.48495561182499,168.48403062820435,634.0016496658325,42,35.914486800087616
1.7905017137527466,0.46097996830940247,1.050158143043518,1.1907702684402466,2.4834940433502197,0.029589984565973282,0.12222559750080109,2.501953125,539.1663818359375,0.4867805242538452,0.6590439081192017,0.004188939929008484,0.05885137617588043,0.5636733770370483,0.2970479428768158,0.9884803891181946,0.06454084068536758,0.013687092810869217,0.19191507995128632,0.9866164922714233,0.0,0.5157750248908997,0.017967063933610916,-2.1595678880810736,14.103359964489936,91.76823468208313,1488.3449079990387,43,36.38444299995899
1.791876196861267,0.46430301666259766,1.0640954971313477,1.1992123126983643,2.488269567489624,0.02971617504954338,0.12238535284996033,2.5208933353424072,539.173095703125,0.4872608780860901,0.6594400405883789,0.0038589853793382645,0.05969034135341644,0.5451425909996033,0.30001163482666016,0.9907624125480652,0.06547470390796661,0.013881850987672806,0.19335420429706573,0.9865302443504333,0.0,0.5160850882530212,0.016550181433558464,0.5368129143025726,13.371936298906803,56.34161252975464,339.62672102451324,44,35.99049019999802
1.7879329919815063,0.45288312435150146,1.0423970222473145,1.1590100526809692,2.4255380630493164,0.029699036851525307,0.12181232124567032,2.5146021842956543,539.5152587890625,0.4861688017845154,0.6587494015693665,0.004139110445976257,0.05875857174396515,0.5659194588661194,0.2862929701805115,0.986273467540741,0.062293510884046555,0.012966703623533249,0.19278012216091156,0.9866065979003906,0.0,0.515544593334198,0.017741678282618523,-1.1223696492612363,16.602970039844514,92.58692536354064,457.86418771743774,45,35.279019800014794
1.7981624603271484,0.46925655007362366,1.0672698020935059,1.2258394956588745,2.545670509338379,0.02973734401166439,0.1227637529373169,2.526456832885742,540.195068359375,0.48798877000808716,0.6599962115287781,0.004201302770525217,0.05885738134384155,0.5662454962730408,0.3045678436756134,0.9882274866104126,0.06687922775745392,0.014505157247185707,0.1938234567642212,0.988415539264679,0.0,0.5165203809738159,0.01801856979727745,-1.0238145370036364,19.311330634355546,104.50087246894836,616.727210855484,46,36.295625300030224
1.7888813018798828,0.45644494891166687,1.0486637353897095,1.1922519207000732,2.4897329807281494,0.029780294746160507,0.12247836589813232,2.5306270122528076,539.2387084960938,0.48698556423187256,0.6593096256256104,0.0038563937414437532,0.05935583636164665,0.544762134552002,0.2906550467014313,0.9927377104759216,0.0632772222161293,0.013721173629164696,0.19391103088855743,0.9854695796966553,0.0,0.5159830451011658,0.016519272699952126,0.15918108145415316,16.275470674037933,56.48873805999756,553.498167014122,47,34.67127639998216
1.7906123399734497,0.45987141132354736,1.056589961051941,1.1777102947235107,2.438760757446289,0.029654551297426224,0.12219823151826859,2.5108983516693115,539.4241333007812,0.4869862496852875,0.6593373417854309,0.004084568936377764,0.059001706540584564,0.5577682256698608,0.2971380054950714,0.9832825660705566,0.0642307922244072,0.013388508930802345,0.19256380200386047,0.9869085550308228,0.0,0.5160046219825745,0.017516208812594414,0.5341019112616777,13.303435449302196,72.60742988586426,405.2553623199463,48,36.300898500019684
1.7863599061965942,0.449296772480011,1.037040114402771,1.176931381225586,2.4641764163970947,0.02970479242503643,0.12230482697486877,2.518735408782959,538.792724609375,0.4871445894241333,0.6593834161758423,0.003968702629208565,0.06034485995769501,0.5457829833030701,0.29048267006874084,0.9912723898887634,0.061310816556215286,0.01337080355733633,0.1931387037038803,0.9854838848114014,0.0,0.5160408020019531,0.017014676705002785,0.007395613333210349,14.081988313794136,56.148727607727054,523.983341383934,49,35.524768300005235
1.7889914512634277,0.45043548941612244,1.038540005683899,1.1767024993896484,2.458211660385132,0.029736904427409172,0.12256621569395065,2.525057315826416,538.9805908203125,0.48761290311813354,0.6599803566932678,0.004072775132954121,0.06026449427008629,0.557037889957428,0.29299071431159973,0.9908118844032288,0.06162199750542641,0.013365601189434528,0.19368913769721985,0.9863368272781372,0.0,0.5165079236030579,0.01746988110244274,2.0700688660144806,17.0462741330266,79.62203598022461,563.0692152023315,50,36.39667429996189
1.793092966079712,0.4654472768306732,1.0439624786376953,1.191945195198059,2.4689908027648926,0.029799629002809525,0.12237835675477982,2.532700777053833,539.0238647460938,0.48704418540000916,0.659178614616394,0.0041451710276305676,0.05917460471391678,0.5662588477134705,0.2959674596786499,0.9774774312973022,0.065797820687294,0.01371411606669426,0.1941826343536377,0.9857494831085205,0.0,0.5158804655075073,0.017768407240509987,2.8046311171725393,20.067857643961908,89.86493859291076,540.7084397792817,51,35.69383080000989
1.7938345670700073,0.4674426019191742,1.068557620048523,1.1971709728240967,2.4990904331207275,0.029777508229017258,0.12232230603694916,2.5291764736175537,539.4371337890625,0.4876767694950104,0.659626305103302,0.0039864894933998585,0.06001606211066246,0.5473807454109192,0.30008363723754883,0.9899387955665588,0.06636316329240799,0.013834632001817226,0.19391420483589172,0.9864052534103394,0.0,0.5162308216094971,0.01708647981286049,0.14992135064676404,18.847469651699065,72.19303607940674,616.7681241989136,52,35.70387770002708
1.789377212524414,0.4616315960884094,1.0627278089523315,1.1840894222259521,2.451737880706787,0.029614895582199097,0.12196129560470581,2.503692388534546,538.9783325195312,0.4868629276752472,0.6591311693191528,0.004076466895639896,0.06036507338285446,0.5497117042541504,0.2957875728607178,0.9932522773742676,0.0647234320640564,0.013533940538764,0.19197265803813934,0.9858273267745972,0.0,0.5158433318138123,0.017476757988333702,0.48104631507303564,14.994556225836277,58.263793396949765,520.4881890296936,53,35.78225729998667
1.7943731546401978,0.4659406542778015,1.0581982135772705,1.1966040134429932,2.4888741970062256,0.02965802140533924,0.12255042046308517,2.513768196105957,539.1414184570312,0.4880400002002716,0.6602640151977539,0.004194929730147123,0.060041651129722595,0.5629245638847351,0.30026283860206604,0.9923567771911621,0.06593739241361618,0.013821529224514961,0.19288380444049835,0.9869998097419739,0.0,0.5167298913002014,0.018000582233071327,-1.143732351064682,11.764208735525608,69.81203999519349,359.27557224035263,54,36.94141159998253
