iteration,action_loss,weighted_action_loss,actual_final_position_mse,actual_final_velocity_mse,state_error_weight_mean,state_error_weight_min,state_error_weight_max,batch_time_seconds,batch_size,action_abs,step_limit,grad_norm,grad_clip_amount,grad_clip_fraction
195000,0.024624085053801537,0.022556502372026443,0.0033297373447567225,0.7598953247070312,1.0041671991348267,0.606849730014801,1.073192834854126,0.4706416998524219,64.0,0.11728695929050445,3.0625,0.0,0.0,0.0
195200,0.02393169328570366,0.02096760831773281,0.0020250368397682905,0.6812150478363037,1.004335641860962,0.6495684385299683,1.0731436014175415,0.47960869991220534,64.0,0.11653882116079331,2.75,0.0,0.0,0.0
195400,0.02466987818479538,0.021737610921263695,0.0019583592656999826,0.9009304046630859,1.0023492574691772,0.8320378661155701,1.0747841596603394,0.458387800026685,64.0,0.11631144707401593,2.875,0.0,0.0,0.0
195600,0.023079203441739082,0.02140801213681698,0.0017627187771722674,0.7183152437210083,1.0026086568832397,0.6563772559165955,1.0696523189544678,0.46783980005420744,64.0,0.1171041563153267,3.0,0.0,0.0,0.0
195800,0.02508573792874813,0.022288285195827484,0.0024559746962040663,0.8918440937995911,1.0056087970733643,0.44231849908828735,1.0718921422958374,0.47890510014258325,64.0,0.11042659729719162,3.015625,0.0,0.0,0.0
196000,0.024766648188233376,0.02235287055373192,0.0026071693282574415,0.7812617421150208,1.002849817276001,0.7105095982551575,1.0755245685577393,0.4814321000594646,64.0,0.11327718049287797,3.046875,0.0,0.0,0.0
196200,0.0240401029586792,0.022414198145270348,0.0020030797459185123,0.7008394598960876,1.002406358718872,0.7325177192687988,1.072374701499939,0.47957620001398027,64.0,0.11859846115112305,3.078125,0.0,0.0,0.0
196400,0.023636754602193832,0.021828705444931984,0.00206674262881279,0.7597793936729431,1.0016403198242188,0.8344349265098572,1.0751045942306519,0.4965497001539916,64.0,0.11781463772058487,3.046875,0.0,0.0,0.0
196600,0.02452136017382145,0.022502528503537178,0.0019870921969413757,0.9010102152824402,1.0022822618484497,0.7386379241943359,1.0715672969818115,0.4531951998360455,64.0,0.11626168340444565,3.09375,0.0,0.0,0.0
196800,0.023225845769047737,0.02058790810406208,0.0018308841390535235,0.7893073558807373,1.0027278661727905,0.7210638523101807,1.0732301473617554,0.45155499991960824,64.0,0.11643542846043904,2.78125,0.0,0.0,0.0
197000,0.023599272593855858,0.02143271081149578,0.002528612734749913,0.700756311416626,1.0051101446151733,0.6407313346862793,1.0724824666976929,0.46647930005565286,64.0,0.11316519106427829,2.9375,0.0,0.0,0.0
197200,0.023070819675922394,0.021025992929935455,0.002255756640806794,0.75539630651474,1.0029702186584473,0.7136356830596924,1.0739517211914062,0.5298206999432296,64.0,0.11108054593205452,3.140625,0.0,0.0,0.0
197400,0.024100907146930695,0.022284667938947678,0.001748918672092259,0.7974464893341064,1.0027546882629395,0.6472930312156677,1.0675711631774902,0.4287177000660449,64.0,0.1168603166937828,2.828125,0.0,0.0,0.0
197600,0.024666747078299522,0.02212006039917469,0.003291144035756588,1.03839910030365,1.006624698638916,0.4081251621246338,1.0741922855377197,0.48932970012538135,64.0,0.11912207156419755,3.0,0.0,0.0,0.0
197800,0.024230657145380974,0.022482937201857567,0.0019149952568113804,0.6327435374259949,1.0031850337982178,0.7286887168884277,1.0722488164901733,0.4651534000877291,64.0,0.11879231482744217,2.9375,0.0,0.0,0.0
198000,0.026773393154144287,0.024742981418967247,0.0028121774084866047,0.9258522391319275,1.0032016038894653,0.7449417114257812,1.0723551511764526,0.5022009001113474,64.0,0.11634153748552005,3.203125,0.0,0.0,0.0
198200,0.02405322529375553,0.020672528073191643,0.0026438748463988304,0.8314836025238037,1.0037527084350586,0.6954615712165833,1.0747829675674438,0.4844001999590546,64.0,0.11526655554771423,2.84375,0.0,0.0,0.0
198400,0.023809416219592094,0.021313555538654327,0.001986818155273795,0.6935402750968933,1.0029958486557007,0.7101090550422668,1.0719051361083984,0.4561064001172781,64.0,0.11525433758894603,2.953125,0.0,0.0,0.0
198600,0.023936724290251732,0.0221069548279047,0.0019420733442530036,0.6791442632675171,1.0021361112594604,0.8117756247520447,1.0739110708236694,0.4844079001341015,64.0,0.1110116404791673,3.125,0.0,0.0,0.0
198800,0.02424493432044983,0.022094380110502243,0.0020191213116049767,0.8296215534210205,1.0050923824310303,0.5276163220405579,1.0736408233642578,0.46744289994239807,64.0,0.111003494511048,3.015625,0.0,0.0,0.0
199000,0.021910663694143295,0.02016371488571167,0.001421587192453444,0.9796793460845947,1.0039342641830444,0.6197901964187622,1.0719664096832275,0.4339505999814719,64.0,0.11794695556163788,2.8125,0.0,0.0,0.0
199200,0.022841764613986015,0.020526571199297905,0.0018559441668912768,0.9229170680046082,1.0044254064559937,0.5629643797874451,1.0711963176727295,0.4385925999376923,64.0,0.11395787745714188,2.78125,0.0,0.0,0.0
199400,0.024475006386637688,0.02170642279088497,0.0022517533507198095,0.8124080300331116,1.0025445222854614,0.8096644282341003,1.0727399587631226,0.48159570014104247,64.0,0.11319555466373761,2.859375,0.0,0.0,0.0
199600,0.02441028505563736,0.022020399570465088,0.002506918041035533,1.0331982374191284,1.0033847093582153,0.6755183339118958,1.0745550394058228,0.4826040999032557,64.0,0.10740495224793752,3.015625,0.0,0.0,0.0
199800,0.025486547499895096,0.02370983548462391,0.00216557621024549,0.6503302454948425,1.0016292333602905,0.8227091431617737,1.0762686729431152,0.5026159998960793,64.0,0.11413948833942414,3.3125,0.0,0.0,0.0
200000,0.023256048560142517,0.021461671218276024,0.0017040478996932507,0.6042098999023438,1.0024144649505615,0.7285043001174927,1.07186758518219,0.5751694000791758,64.0,0.11647658050060272,2.875,0.0,0.0,0.0
200200,0.022513817995786667,0.020952098071575165,0.0022441984619945288,0.8163097500801086,1.0036840438842773,0.6647721529006958,1.0724399089813232,0.5062084000092,64.0,0.10721936076879501,3.046875,0.0,0.0,0.0
200400,0.02148541249334812,0.019964231178164482,0.002509325509890914,0.9309410452842712,1.0091989040374756,0.3046199679374695,1.072009563446045,0.4258533997926861,64.0,0.10908304651578267,2.828125,0.0,0.0,0.0
200600,0.024291791021823883,0.021792080253362656,0.0036365166306495667,0.9498944878578186,1.0063939094543457,0.535036563873291,1.0714174509048462,0.5187720998656005,64.0,0.10561069952590126,3.34375,0.0,0.0,0.0
200800,0.02346213348209858,0.021037494763731956,0.0019461835036054254,0.6908153891563416,1.0058059692382812,0.474824458360672,1.0744634866714478,0.42545340000651777,64.0,0.11652863894899686,2.59375,0.0,0.0,0.0
201000,0.022793453186750412,0.021237194538116455,0.002758085262030363,0.8940632939338684,1.006742238998413,0.40745171904563904,1.0734175443649292,0.4492228999733925,64.0,0.12340124249458313,2.921875,0.0,0.0,0.0
201200,0.02338196523487568,0.020838430151343346,0.0024705587420612574,0.672958254814148,1.0038195848464966,0.6447737812995911,1.0731998682022095,0.4969839998520911,64.0,0.1135789230465889,3.09375,0.0,0.0,0.0
201400,0.024501249194145203,0.021945204585790634,0.003073308616876602,1.0917413234710693,1.006413459777832,0.4392477869987488,1.0728346109390259,0.5093364999629557,64.0,0.11432892084121704,3.09375,0.0,0.0,0.0
201600,0.0244230218231678,0.022174930199980736,0.0029970072209835052,0.9027698040008545,1.0081950426101685,0.37090834975242615,1.0727187395095825,0.5114253000356257,64.0,0.10985695198178291,2.984375,0.0,0.0,0.0
201800,0.022325938567519188,0.020754901692271233,0.0017800834029912949,0.6835383176803589,1.0031321048736572,0.702816903591156,1.0739023685455322,0.4620501999743283,64.0,0.10970433180530866,2.921875,0.0,0.0,0.0
202000,0.0234676506370306,0.021145815029740334,0.0021917694248259068,0.6273138523101807,1.0024974346160889,0.745414674282074,1.0747144222259521,0.4789829000364989,64.0,0.11829597949981689,3.0,0.0,0.0,0.0
202200,0.022583259269595146,0.021119488403201103,0.001651984523050487,0.6429488062858582,1.001447081565857,0.8165855407714844,1.0738199949264526,0.4743222000543028,64.0,0.11618364900350571,2.96875,0.0,0.0,0.0
202400,0.024631083011627197,0.02258565090596676,0.002824693452566862,1.1741909980773926,1.0038564205169678,0.6586461067199707,1.072468638420105,0.4868385000154376,64.0,0.10790541643897693,3.140625,0.0,0.0,0.0
202600,0.023290438577532768,0.02104996331036091,0.0024659025948494673,0.8557795286178589,1.0090503692626953,0.32267966866493225,1.0750049352645874,0.4175670000258833,64.0,0.11941728144884109,2.78125,0.0,0.0,0.0
202800,0.02284093387424946,0.020462114363908768,0.0022790604270994663,0.7460196018218994,1.0043717622756958,0.6470776796340942,1.0725425481796265,0.5372917000204325,64.0,0.11743448525667191,2.84375,0.0,0.0,0.0
203000,0.023660842329263687,0.021181106567382812,0.001806846703402698,1.212477684020996,1.0035089254379272,0.7569261193275452,1.0746686458587646,0.5031608000863343,64.0,0.11859364807605743,2.953125,0.0,0.0,0.0
203200,0.024423740804195404,0.02222992479801178,0.0031664343550801277,0.7917724251747131,1.0034706592559814,0.6727205514907837,1.0704911947250366,0.5338971000164747,64.0,0.10514687321015767,3.453125,0.0,0.0,0.0
203400,0.022897128015756607,0.02111133746802807,0.0015571569092571735,0.7197337746620178,1.0024278163909912,0.74776291847229,1.070350170135498,0.4641612998675555,64.0,0.11327621961633365,2.890625,0.0,0.0,0.0
203600,0.022549089044332504,0.02086290344595909,0.002260433742776513,0.9274272918701172,1.0037188529968262,0.6486266255378723,1.0728179216384888,0.43326890002936125,64.0,0.11674705147743225,2.796875,0.0,0.0,0.0
203800,0.024451781064271927,0.022040370851755142,0.002269031247124076,0.8310181498527527,1.003265619277954,0.7222728729248047,1.0723453760147095,0.479433799860999,64.0,0.11111617386341095,3.0625,0.0,0.0,0.0
204000,0.022944549098610878,0.02058696560561657,0.0031007907819002867,1.0978777408599854,1.006937026977539,0.5725545287132263,1.0752986669540405,0.47322480008006096,64.0,0.10944213505302157,2.9375,0.0,0.0,0.0
204200,0.022674499079585075,0.020282048732042313,0.0018359418027102947,0.8062804341316223,1.002988338470459,0.708668053150177,1.0728702545166016,0.45472829998470843,64.0,0.11867980509996415,2.875,0.0,0.0,0.0
204400,0.023611610755324364,0.0219374131411314,0.0019259755499660969,0.6528533101081848,1.0021910667419434,0.697941780090332,1.0720007419586182,0.4500323999673128,64.0,0.11856762915849686,2.9375,0.0,0.0,0.0
204600,0.023499686270952225,0.021911973133683205,0.0017217203276231885,0.641197681427002,1.0018202066421509,0.78626948595047,1.0701771974563599,0.47333579999394715,64.0,0.11939190477132797,3.0625,0.0,0.0,0.0
204800,0.024068670347332954,0.022356117144227028,0.0031977274920791388,0.7779268622398376,1.0063241720199585,0.3951432406902313,1.0709675550460815,0.5270225000567734,64.0,0.10662827747208732,3.25,0.0,0.0,0.0
205000,0.02578085847198963,0.02324293553829193,0.0027220186311751604,0.7660067081451416,1.0052837133407593,0.5409795641899109,1.0741263628005981,0.4953187999781221,64.0,0.10305137311418851,3.125,0.0,0.0,0.0
205200,0.0257208701223135,0.02293294668197632,0.0028459366876631975,0.8390350937843323,1.0032398700714111,0.6760186553001404,1.0742594003677368,0.495876100147143,64.0,0.1082507794102033,3.328125,0.0,0.0,0.0
205400,0.025167301297187805,0.02311725728213787,0.002368810586631298,0.8933692574501038,1.0059267282485962,0.4707299768924713,1.0704469680786133,0.4371235000435263,64.0,0.1143429696559906,3.0,0.0,0.0,0.0
205600,0.023384759202599525,0.021533677354454994,0.001826350693590939,0.6831796169281006,1.002667784690857,0.7484273314476013,1.0675644874572754,0.4537931999657303,64.0,0.11904369145631791,2.9375,0.0,0.0,0.0
205800,0.02239176444709301,0.021076908335089684,0.0019178158836439252,0.552801251411438,1.0036144256591797,0.5511512756347656,1.067763328552246,0.43758260016329587,64.0,0.12128757089376449,2.890625,0.0,0.0,0.0
206000,0.022453218698501587,0.021085545420646667,0.0025030600372701883,0.776052713394165,1.0044326782226562,0.5720883011817932,1.0720535516738892,0.49646349996328354,64.0,0.10829963783423106,3.09375,0.0,0.0,0.0
206200,0.023367498070001602,0.021763432770967484,0.0029050237499177456,1.2854493856430054,1.0027357339859009,0.8049676418304443,1.0728471279144287,0.5216645998880267,64.0,0.11253419394294421,3.21875,0.0,0.0,0.0
206400,0.023514611646533012,0.021392755210399628,0.0030984776094555855,0.8765122890472412,1.0066173076629639,0.4133778512477875,1.075188398361206,0.47250399994663894,64.0,0.10911139597495396,3.03125,0.0,0.0,0.0
206600,0.023233722895383835,0.02159040980041027,0.0019678552635014057,0.7314684987068176,1.0031934976577759,0.6893076300621033,1.0696454048156738,0.42365800007246435,64.0,0.11616775095462799,2.84375,0.0,0.0,0.0
206800,0.022176584228873253,0.020202867686748505,0.0018928924109786749,1.3138058185577393,1.0063095092773438,0.47708529233932495,1.0739184617996216,0.4299681999254972,64.0,0.12290069311857224,2.671875,0.0,0.0,0.0
207000,0.024091588333249092,0.022246384993195534,0.002330000279471278,0.9211018681526184,1.002505898475647,0.7036967277526855,1.0721206665039062,0.4791486000176519,64.0,0.1179477795958519,3.046875,0.0,0.0,0.0
207200,0.024057209491729736,0.0205669105052948,0.001841317629441619,0.7645463347434998,1.0030699968338013,0.6132203340530396,1.0751677751541138,0.4559598998166621,64.0,0.11914848238229751,2.828125,0.0,0.0,0.0
207400,0.023506581783294678,0.021911343559622765,0.0018541245954111218,0.9047324061393738,1.0022337436676025,0.8175106644630432,1.0714536905288696,0.4745598998852074,64.0,0.11907020583748817,3.125,0.0,0.0,0.0
207600,0.02553052455186844,0.023132532835006714,0.0023105039726942778,0.7936022877693176,1.0025215148925781,0.6522167325019836,1.0758672952651978,0.48875260003842413,64.0,0.10622179135680199,3.171875,0.0,0.0,0.0
207800,0.024337584152817726,0.021847009658813477,0.0019853434059768915,0.7686901092529297,1.0032485723495483,0.6884157061576843,1.0705260038375854,0.43249529995955527,64.0,0.11862797737121582,2.828125,0.0,0.0,0.0
208000,0.024538541212677956,0.022410057485103607,0.0023090362083166838,0.9076008200645447,1.0034642219543457,0.696394145488739,1.0747861862182617,0.47516680019907653,64.0,0.11818650066852569,2.96875,0.0,0.0,0.0
208200,0.023503927513957024,0.021304413676261902,0.002013390650972724,0.8769856691360474,1.005306601524353,0.5682198405265808,1.0738377571105957,0.4373638001270592,64.0,0.11525170654058456,2.875,0.0,0.0,0.0
208400,0.0230704452842474,0.02173488773405552,0.0021545360796153545,0.6049538254737854,1.0024210214614868,0.6973145604133606,1.0728257894515991,0.5032130000181496,64.0,0.10447681482349123,3.125,0.0,0.0,0.0
208600,0.024937396869063377,0.023673411458730698,0.0028175150509923697,1.2346301078796387,1.0041334629058838,0.5684764385223389,1.074141025543213,0.4553669998422265,64.0,0.11868082582950593,3.125,0.0,0.0,0.0
208800,0.023904914036393166,0.0219466183334589,0.0018568390514701605,0.7324041724205017,1.0032345056533813,0.6346345543861389,1.0717302560806274,0.46777350013144314,64.0,0.11379162073135377,2.96875,0.0,0.0,0.0
209000,0.024667911231517792,0.022619228810071945,0.0026553908828645945,0.7299983501434326,1.0047028064727783,0.5947276949882507,1.074093222618103,0.463272999972105,64.0,0.11909716427326203,2.953125,0.0,0.0,0.0
209200,0.02490334026515484,0.022264471277594566,0.002650483511388302,0.7345989942550659,1.0024834871292114,0.7753891348838806,1.0736942291259766,0.47601259988732636,64.0,0.11678785383701325,3.0,0.0,0.0,0.0
209400,0.023834161460399628,0.021204873919487,0.0022103418596088886,0.8853204846382141,1.0037856101989746,0.5881620645523071,1.0720893144607544,0.4657232998870313,64.0,0.11345960820714633,2.921875,0.0,0.0,0.0
209600,0.025299806147813797,0.023189309984445572,0.0020866040140390396,0.6750063300132751,1.0029666423797607,0.6273736357688904,1.0763804912567139,0.4793622998986393,64.0,0.11418170233567555,3.078125,0.0,0.0,0.0
209800,0.022799590602517128,0.02122967131435871,0.0024750761222094297,0.8234097361564636,1.0048487186431885,0.5062295794487,1.0758012533187866,0.47757779993116856,64.0,0.11159273485342662,2.875,0.0,0.0,0.0
210000,0.025504525750875473,0.023423459380865097,0.002433289773762226,0.7161032557487488,1.0029182434082031,0.6849998831748962,1.075668454170227,0.5149303998332471,64.0,0.10715423400203387,3.171875,0.0,0.0,0.0
210200,0.024531878530979156,0.021548494696617126,0.002357673132792115,0.605792760848999,1.0035442113876343,0.6495798230171204,1.0719174146652222,0.47567000007256866,64.0,0.11175094097852707,2.953125,0.0,0.0,0.0
210400,0.023048127070069313,0.021355096250772476,0.0024702732916921377,1.2018307447433472,1.0033246278762817,0.6610296368598938,1.0757559537887573,0.48794480017386377,64.0,0.12061321139335632,3.09375,0.0,0.0,0.0
210600,0.02365788072347641,0.02165468968451023,0.002245613606646657,0.740514874458313,1.0048547983169556,0.5489718317985535,1.0691776275634766,0.4859613000880927,64.0,0.10671435048182805,3.03125,0.0,0.0,0.0
210800,0.023273954167962074,0.021274713799357414,0.0021006630267947912,1.004946231842041,1.0033513307571411,0.6643855571746826,1.072551965713501,0.4645905999932438,64.0,0.10904595504204433,2.984375,0.0,0.0,0.0
211000,0.024054240435361862,0.02135339565575123,0.0019356223056092858,0.6856400370597839,1.0050777196884155,0.5453574657440186,1.075752854347229,0.4428099999204278,64.0,0.11300025433301926,2.71875,0.0,0.0,0.0
211200,0.02362208440899849,0.021945428103208542,0.003295661648735404,0.6433118581771851,1.0048860311508179,0.5048021674156189,1.0724585056304932,0.46345679997466505,64.0,0.11740122586488724,3.0625,0.0,0.0,0.0
211400,0.02385990507900715,0.02183651551604271,0.0029400992207229137,0.6576775908470154,1.0051888227462769,0.5208568572998047,1.0745586156845093,0.5038334000855684,64.0,0.11629383414983749,3.140625,0.0,0.0,0.0
211600,0.024574095383286476,0.022208521142601967,0.0028132072184234858,1.005889654159546,1.0083249807357788,0.3612858057022095,1.0742052793502808,0.47229529987089336,64.0,0.10999289651711781,3.03125,0.0,0.0,0.0
211800,0.02377992309629917,0.021615955978631973,0.0019126157276332378,0.6806414723396301,1.0037024021148682,0.5790897607803345,1.0736966133117676,0.46087089995853603,64.0,0.1104585390005793,2.984375,0.0,0.0,0.0
212000,0.023031847551465034,0.021205801516771317,0.00244025606662035,1.153066873550415,1.006040334701538,0.4822547435760498,1.0719422101974487,0.4231359001714736,64.0,0.11964416205883026,2.78125,0.0,0.0,0.0
212200,0.022884031757712364,0.02098201960325241,0.0019044054206460714,0.8950939178466797,1.0032531023025513,0.7197028398513794,1.0739377737045288,0.4695860000792891,64.0,0.12046860605478286,3.078125,0.0,0.0,0.0
212400,0.022872351109981537,0.02103748731315136,0.002604301553219557,0.8772621154785156,1.0043718814849854,0.6053093075752258,1.0717641115188599,0.4376740998122841,64.0,0.11855781972408294,2.828125,0.0,0.0,0.0
212600,0.02495669573545456,0.022269489243626595,0.0023658296559005976,0.7140820622444153,1.0034846067428589,0.6438681483268738,1.068865418434143,0.4819222998339683,64.0,0.11842824146151543,3.046875,0.0,0.0,0.0
212800,0.023516163229942322,0.022019091993570328,0.0018343246774747968,0.9139852523803711,1.004170298576355,0.572822093963623,1.074601650238037,0.4682318998966366,64.0,0.11013715714216232,2.984375,0.0,0.0,0.0
213000,0.024345284327864647,0.021766435354948044,0.002653618808835745,0.9624803066253662,1.0033283233642578,0.6977100968360901,1.0754318237304688,0.45253259991295636,64.0,0.11926949471235275,3.015625,0.0,0.0,0.0
213200,0.024785172194242477,0.022559896111488342,0.002671607071533799,0.8841071128845215,1.0050208568572998,0.4935396611690521,1.0740578174591064,0.47167810006067157,64.0,0.11809801906347275,3.03125,0.0,0.0,0.0
213400,0.022623203694820404,0.020871153101325035,0.0019184169359505177,0.6755774021148682,1.004382848739624,0.5747852921485901,1.0720685720443726,0.4708325997926295,64.0,0.11213436722755432,2.9375,0.0,0.0,0.0
213600,0.02360166795551777,0.02158726193010807,0.0024051740765571594,0.8520055413246155,1.0026664733886719,0.7348986268043518,1.0730679035186768,0.4990216000005603,64.0,0.1110790769259135,3.171875,0.0,0.0,0.0
213800,0.024565473198890686,0.022605830803513527,0.002231890568509698,0.6090099811553955,1.0026237964630127,0.7322333455085754,1.0691800117492676,0.48187420004978776,64.0,0.11593883335590363,3.09375,0.0,0.0,0.0
214000,0.022431755438447,0.020560596138238907,0.002212045481428504,0.8439291715621948,1.0038259029388428,0.6160417795181274,1.0735130310058594,0.4446689998731017,64.0,0.1149833470582962,2.84375,0.0,0.0,0.0
214200,0.023936310783028603,0.020882129669189453,0.0022672261111438274,0.8194988965988159,1.0039794445037842,0.6126876473426819,1.0737998485565186,0.4856772997882217,64.0,0.11438754325111707,2.921875,0.0,0.0,0.0
214400,0.024600064381957054,0.022677969187498093,0.001959888031706214,0.7706981301307678,1.0033050775527954,0.6234130263328552,1.0731364488601685,0.50968710007146,64.0,0.11578488349914551,3.078125,0.0,0.0,0.0
214600,0.024492232128977776,0.021830029785633087,0.003557514864951372,0.982183039188385,1.0048028230667114,0.6461727023124695,1.0717475414276123,0.49011569982394576,64.0,0.10955737637622016,3.109375,0.0,0.0,0.0
214800,0.02486461214721203,0.023189669474959373,0.0019530480494722724,0.6261776685714722,1.0020558834075928,0.7597544193267822,1.0706148147583008,0.5051768999546766,64.0,0.11299437160293262,3.046875,0.0,0.0,0.0
215000,0.02394294925034046,0.021621963009238243,0.002591965487226844,0.6364150047302246,1.0057159662246704,0.48832693696022034,1.0753793716430664,0.46785369981080294,64.0,0.11173805470267932,2.953125,0.0,0.0,0.0
215200,0.023644637316465378,0.021365489810705185,0.002188002457842231,0.8751147389411926,1.0046257972717285,0.6785534024238586,1.0723588466644287,0.4730734000913799,64.0,0.11791592538356781,2.90625,0.0,0.0,0.0
215400,0.022899288684129715,0.02079666033387184,0.0020946247968822718,1.0337486267089844,1.0030789375305176,0.698233962059021,1.0749508142471313,0.4592663000803441,64.0,0.11773689240217208,2.921875,0.0,0.0,0.0
215600,0.023289823904633522,0.020527491346001625,0.00364330830052495,0.7413933873176575,1.0052870512008667,0.6287798285484314,1.0753852128982544,0.47513070004060864,64.0,0.11140445992350578,2.90625,0.0,0.0,0.0
215800,0.02180519513785839,0.02042212150990963,0.0016213796334341168,0.629397451877594,1.0037140846252441,0.5756337642669678,1.0707874298095703,0.44171839999035,64.0,0.11951669156551362,2.859375,0.0,0.0,0.0
216000,0.025147967040538788,0.02351011522114277,0.002400157740339637,0.8300724029541016,1.0029443502426147,0.6229749321937561,1.0707660913467407,0.476940399967134,64.0,0.11549237668514252,3.1875,0.0,0.0,0.0
216200,0.023435812443494797,0.02065306343138218,0.002228886354714632,0.7402113676071167,1.0033811330795288,0.7264500856399536,1.0747442245483398,0.43673590011894703,64.0,0.11866514682769776,2.8125,0.0,0.0,0.0
216400,0.022800341248512268,0.020612793043255806,0.0015287293354049325,0.5988016724586487,1.0022802352905273,0.7081488966941833,1.0663526058197021,0.44208319997414947,64.0,0.11435592770576478,2.921875,0.0,0.0,0.0
216600,0.024141868576407433,0.022274980321526527,0.002458255272358656,0.6106706261634827,1.002360224723816,0.7456323504447937,1.0735526084899902,0.48256610007956624,64.0,0.11189050227403641,3.046875,0.0,0.0,0.0
216800,0.02501210942864418,0.02337820827960968,0.002923431107774377,1.2203377485275269,1.0026546716690063,0.7154638767242432,1.0707539319992065,0.49194390000775456,64.0,0.11522120485703151,3.265625,0.0,0.0,0.0
217000,0.023214036598801613,0.021125534549355507,0.0025944476947188377,0.9062014818191528,1.0066262483596802,0.41187992691993713,1.0727201700210571,0.44643129990436137,64.0,0.11195607483386993,2.890625,0.0,0.0,0.0
217200,0.024004559963941574,0.022358320653438568,0.0025326982140541077,0.9500373005867004,1.0033186674118042,0.6881025433540344,1.07230544090271,0.4722132000606507,64.0,0.11256976425647736,3.046875,0.0,0.0,0.0
217400,0.02222510613501072,0.02014227770268917,0.0018806172301992774,0.6698938012123108,1.002907395362854,0.6973567008972168,1.0703465938568115,0.4723247999791056,64.0,0.11383579050501187,2.859375,0.0,0.0,0.0
217600,0.022665226832032204,0.02081107906997204,0.0012521683238446712,0.6946083903312683,1.0025955438613892,0.6443705558776855,1.0691739320755005,0.4186199000105262,64.0,0.12030833065509797,2.6875,0.0,0.0,0.0
217800,0.022360140457749367,0.020453067496418953,0.0020428986754268408,0.8356316089630127,1.0052319765090942,0.47364988923072815,1.0688084363937378,0.4513727999292314,64.0,0.11539237946271896,2.859375,0.0,0.0,0.0
218000,0.024006757885217667,0.021944992244243622,0.0022827035281807184,0.6539627313613892,1.0038937330245972,0.5898120999336243,1.0707792043685913,0.5091366998385638,64.0,0.11004351327816646,3.15625,0.0,0.0,0.0
218200,0.023625710979104042,0.02126564271748066,0.0023899925872683525,0.8558887839317322,1.0033882856369019,0.7209909558296204,1.0722242593765259,0.499689299846068,64.0,0.11249629656473796,3.03125,0.0,0.0,0.0
218400,0.0225455854088068,0.021373193711042404,0.0023811303544789553,0.8275861740112305,1.0045866966247559,0.538966178894043,1.0705440044403076,0.44695879984647036,64.0,0.1192581906914711,2.890625,0.0,0.0,0.0
218600,0.022390950471162796,0.02076118066906929,0.002098513999953866,0.7882909178733826,1.003038763999939,0.6682166457176208,1.0733981132507324,0.460325000109151,64.0,0.10895859574278195,2.984375,0.0,0.0,0.0
218800,0.02247108891606331,0.020388150587677956,0.0018900627037510276,0.8514664173126221,1.0040769577026367,0.6413441896438599,1.0713485479354858,0.4421280000824481,64.0,0.11621219664812088,2.75,0.0,0.0,0.0
219000,0.023630281910300255,0.02148515358567238,0.002071776892989874,0.8453282713890076,1.0040987730026245,0.530220091342926,1.0738431215286255,0.4568811999633908,64.0,0.10973701005180676,2.96875,0.0,0.0,0.0
219200,0.024948125705122948,0.02228536643087864,0.0026382384821772575,0.6859282851219177,1.0038264989852905,0.6162281036376953,1.073257565498352,0.4758339000400156,64.0,0.11794266601403554,3.09375,0.0,0.0,0.0
219400,0.023997588083148003,0.022250181064009666,0.0019596442580223083,0.6889505386352539,1.0022720098495483,0.7986184358596802,1.065996766090393,0.48906919988803566,64.0,0.11489670599500339,3.046875,0.0,0.0,0.0
219600,0.024260280653834343,0.021698787808418274,0.0029687790665775537,0.7357664108276367,1.0051203966140747,0.5411771535873413,1.0747196674346924,0.4959052000194788,64.0,0.11271464452147484,3.09375,0.0,0.0,0.0
219800,0.024076156318187714,0.02239179238677025,0.0020447419956326485,0.6496222019195557,1.0024611949920654,0.7430146932601929,1.0708982944488525,0.47510839998722076,64.0,0.11507234101494153,3.03125,0.0,0.0,0.0
220000,0.022871579974889755,0.02141701988875866,0.002105786930769682,0.732198178768158,1.002845048904419,0.729498028755188,1.0735504627227783,0.47305990010499954,64.0,0.11202040563027064,3.046875,0.0,0.0,0.0
220200,0.025079980492591858,0.022616583853960037,0.00184380984865129,0.9322806596755981,1.0031625032424927,0.7225297689437866,1.0722265243530273,0.46161280013620853,64.0,0.11782630234956741,2.84375,0.0,0.0,0.0
220400,0.024502912536263466,0.022816041484475136,0.002647852059453726,0.8345202207565308,1.0029993057250977,0.719234049320221,1.0740997791290283,0.521823399933055,64.0,0.11249567444125812,3.25,0.0,0.0,0.0
220600,0.022653916850686073,0.021152326837182045,0.0019269292242825031,0.5926090478897095,1.0027669668197632,0.6609978675842285,1.0712075233459473,0.44052399997599423,64.0,0.12474218606948853,2.875,0.0,0.0,0.0
220800,0.02386525273323059,0.021951686590909958,0.0026140266563743353,0.8625290989875793,1.0047626495361328,0.5987377762794495,1.072184443473816,0.4832941999193281,64.0,0.10642019286751747,3.1875,0.0,0.0,0.0
221000,0.02330656349658966,0.02126704715192318,0.0029476413037627935,0.8666719794273376,1.0055780410766602,0.4699079394340515,1.0749711990356445,0.4865549001842737,64.0,0.10686877369880676,3.0625,0.0,0.0,0.0
221200,0.02354968897998333,0.021233420819044113,0.002661032136529684,0.6253068447113037,1.0104904174804688,0.26408642530441284,1.0722419023513794,0.4650961998850107,64.0,0.1166693389415741,2.9375,0.0,0.0,0.0
